COD_ITEM;ITEM;TIPO_ITEM;UNIDAD_MEDIDA;ProductID
TSNS00094097;ELECTRODES AL CARBON ELECTRODOS - ABASTECEDORA DE FERRETERIAS S.A.S;E;BTS;47568
TSS03220501;TSS03220501 PERIFERICOS CORBETA;E;BTS;47569
TSWY089147;TSWY089147 MENAJE DIPLOMATICO KENNETH MARTIN BLUMBERG EMBAJADA AMERICANA;E;BTS;47570
TT00-LS19B150NS-ZL;TT00-LS19B150NS-ZL FAC00204144 QUORUM;E;U;47571
TTC00761;BEAUTY BRANDS SUR AMERICA -PRODUCTOS DE PERFUMERIA Y MATERIAL PUBLICITARIO;E;U;47572
TTC00762NZDO;BEAUTY INTERNATIONAL BRANDS S.A.S.-PERFUMERIA;LD;BTS;47573
TTR-35RX0 - INTERNEXA;CINTA DE TEJIDO DE FIBRAS SINTETICAS DE NYLON (VELCRO) DE ANCHURA IGUAL A 19.1 M;E;U;47574
TTS001858;EVEC (VECURONIUM BROMIDE INJECTION);E;BTS;47575
TTS002002;MOTOR;E;BTS;47576
TTSBGT22018899;DICE CONTENER DISPOSITIVO DE PULIDO PERIODONTAL Y DE AIRE CON SUS PARTES POLVO;E;BTS;47577
TTSBVT21128941;SENSOR DIGITALIZADOR;E;BTS;47578
TU0001;TUBO ATOXICO 3.0 X 4.3 MM PLASTITEC;NE;MTR;47579
TU0002;TUBO ATOXICO 4.8 X 7.0 MM PLASTITEC;NE;M;47580
TU0009;DUCTO FROSTED 7.6 X 9.9 PLASTITEC 6706;NE;U;47581
TU-0011;DUCTO SILIPRENE 4.8X9.6;NE;U;47582
TUBO;TUBO;E;U;47583
TUBO;TUBO GARCIA FAURA;E;U;47584
TUBO 4DM;TUBO 4DM;E;U;47585
TUBO ASPIRADOR;TUBO ASPIRAZIONE;E;U;47586
TUBO D.4MM;TUBO D.4MM;E;U;47587
TUBO DE AIRE;TUBO ARIA D.63MM LUNGH 10CM;E;U;47588
TUBO Y CURVA;TUBO Y CURVA;NE;U;47589
TUBOS PVC 1503;TUBOS PVC;LD;U;47590
TUERCA DIN 934 GARCIA;TUERCA DIN 934 GARCIA FAURA;E;U;47591
TUERCA. ARANDELA. CHAZOS;TUERCA. ARANDELA. CHAZOS;NE;U;47592
TULA;TULA LENOVO;LD;U;47593
TULA NEGRA LOGO XBOX NEGR;TULA NEGRA LOGO XBOX NEGRO;LD;U;47594
TUT82161897;VALVULA DOSIFICADORA NASAL MOMETASONA;E;BTS;47595
TV LED SAMSUNG 65 AU7000;TV LED SAMSUNG;LD;U;47596
TV01;TERMOVIANDA THERMOLUNCH 1.25 L;ZF;U;47597
TV01_;TERMOVIANDA THERMOLUNCH 1.25 L;ZF;U;47598
TV02;TERMOVIANDA EXCEL 1.5 L;ZF;U;47599
TV02_;TERMOVIANDA EXCEL 1.5 L;ZF;U;47600
TV02-01_;TERMOVIANDA EXCEL VERDE - GRIS;ZF;U;47601
TV02-02_;TERMOVIANDA EXCEL LILA - GRIS;ZF;U;47602
TV02-03_;TERMOVIANDA EXCEL CYAN - GRIS;ZF;U;47603
TV03;TERMOVIANDA EXECUTIVE 1.75 L;ZF;U;47604
TV03_;TERMOVIANDA EXECUTIVE 1.75 L;ZF;U;47605
TV04;TERMOVIANDA LUNCHY 0.75 L;ZF;U;47606
TV04_;TERMOVIANDA LUNCHY 0.75 L;ZF;U;47607
TV05;TERMOVIANDA SKY 1.25 L;ZF;U;47608
TV05_;TERMOVIANDA SKY 1.25 L;ZF;U;47609
TV06;TERMOVIANDA POWER PACK 0.75 L;ZF;U;47610
TV06_;TERMOVIANDA POWER PACK 0.75 L;ZF;U;47611
TV07;TERMOVIANDA LUNCHY PACK 0.75 L;ZF;U;47612
TV07_;TERMOVIANDA LUNCHY PACK 0.75 L;ZF;U;47613
TV09;TERMOVIANDA COLLECTION 1.25 L;ZF;U;47614
TV09_;TERMOVIANDA COLLECTION 1.25 L;ZF;U;47615
TV10;TERMOVIANDA STYLE 1.5 L;ZF;U;47616
TV10_;TERMOVIANDA STYLE 1.5 L;ZF;U;47617
TV10C;TERMOVIANDA STYLE C 1.5 L;ZF;U;47618
TV1900277NZDO;TV1900277NZDO-CELULARES-XH COLOMBIA;LD;BTS;47619
TV2100115;AURICULARES. RELOJ INTELIGENTE. ALMOHADILLA-JHYG;E;BTS;47620
TV2100120;RELOJ INTELIGENTE. AURICULARES. PROYECTOR-JHYG;E;BTS;47621
TV2200002;SMART WATCH. EARBUDS-JHYG;E;BTS;47622
TV2200006;FCELULARES - MIPHONE;E;BTS;47623
TV2200015;TELEFONOS MOVILES - MIPHONE CO SAS;E;BTS;47624
TV2200018;RELOJ INTELIGENTE - AURICULARES-IMPO JHYG;E;BTS;47625
TV2200023;TELEFONOS MOVILES IMPORTADORA JHYG SAS;E;BTS;47626
TV2200026;TELEFONOS MOVILES - IMPORTACIONES JHYG SAS;E;BTS;47627
TVC103;TVC103;E;KG;47628
TVC105;TVC105;E;KGM;47629
TVC31;TVC31;E;KGM;47630
TVC31P;TVC31P;E;KGM;47631
TVC38;PREMIX TVC38;E;KGM;47632
TVC41;TVC41;E;KGM;47633
TVC51;CHRYSAL TVC51;E;KGM;47634
TVC57;TVC57;E;KG;47635
TVC70;TVC70;NE;KGM;47636
TVE113;"CHRYSAL TVE 113 T;P4566>";ZF;KG;47637
TVE114;CHRYSAL TVE 114 P4567;ZF;KG;47638
TVNBS2111096;TVNBS2111096 PERFECT FIT RODAMIENTO DE BOLAS RODAMIENTO DE RODILLOS RODAMIENTO D;E;BTS;47639
TVNBS2201021A;AUTOPARTES COMPANY ROSE SAS;E;BTS;47640
TVNBS2201021B;ALTERNADOR. MOTOR DE EMBRAGUE DISTRIELECTRICOS SARASTY;E;BTS;47641
TVPCLARO;TV-PORTATILES;LD;BTS;47642
TVRE0103;CHRYSAL TVRE0103 - 1X1000KG;ZF;U;47643
TVRE0204;CHRYSAL TVRE0204 - 1KG;ZF;KGM;47644
TVRE3011;CHRYSAL TVRE3011 - 1X200KG;ZF;U;47645
TVRE3012;CHRYSAL TVRE3012 - 1X20KG;ZF;U;47646
TVRE3013;CHRYSAL TVRE3013 - 1X176KG;ZF;U;47647
TVRE3023;CHRYSAL TVRE3023 - 1X50KG;ZF;U;47648
TVRE757;COLORINA DARK BLUE;ZF;KG;47649
TVRE785;COLORINA DORADA 1X3KG;ZF;U;47650
TVRE787;COLORINA FLORAL PLATA T-900 1X3KG;ZF;U;47651
TVRE788;COLORINA NEGRA 1X3KG;ZF;U;47652
TVRE797;COLORINA NARANJA 1X3KG;ZF;U;47653
TVSZE1907153;PLATOS PARA RUEDAS LATCHES PILCBRAS MANGOS RUEDAS ESQUINAS VISAGRAS PIES TUERCA;E;U;47654
TVXMS2110172;ACCESORIOS DEPORTIVOS CALZADOS DEPORTIVOS TENIS DE SINTETICO-BELTRANY-10396;E;BTS;47655
TVXMS2110183A;CALZADO DEPORTIVOTENISBOTAS DE CUERO SINTETICOS-BELTRANY-10422;E;BTS;47656
TVXMS2110183B;ACCESORIOS DEPORTIVOS CALZADOS  TENIS BOTAS DE SINTETICO CUERO-BELTRAN-10423;E;BTS;47657
TVXMS2110187;ACCESORIOS DEPORTIVOS. CALZADOS.DEPORTIVOS. TENIS BOTAS -BELTRANY -10438;E;BTS;47658
TVXMS2110215A;ACCESORIOS DEPORTIVOS. CALZADOS DEPORTIVOS:TENIS BOTAS SINTETICO-BELTRANY-10403;E;BTS;47659
TVXMS2110215B;ACCESORIOS DEPORTIVOS. CALZADOS DEPORTIVOS:TENIS BOTAS SINTETICO-BELTRANY-10402;E;BTS;47660
TVXMS2110215C;ACCESORIOS DEPORTIVOS. CALZADOS DEPORTIVOS. TENIS DE SINTETICO-BELTRANY-10401;E;BTS;47661
TWBUN2201001;MAQUINAS DE COSER Y ACCESORIOS Y REPUESTOS DE MAQUINAS DE COSER - ANDINA DE MAYO;E;BTS;47662
TWE541NZDO;COMPUTADORES;LD;BTS;47663
TWIGGY 38;TELA CLASICOS;E;M2;47664
TWIST UNI CONNECTOR;TWIST UNI CONNECTOR;E;U;47665
TWL20224004;DICE CONTENER REACTIVOS COVID;E;BTS;47666
TWL20224110;DICE CONTENER REACTIVOS COVID;E;BTS;47667
TWSC21110590;SISTEMA RAYOS X;E;BTS;47668
TWSC21120616;SISTEMA MOVIL DE RAYOS X;E;BTS;47669
TWSC220030080NZDO;ANDICOLOR S A SUBLIMATION PAPER;LD;BTS;47670
TWSC22010699;SISTEMA PORTTYIL RAYOS X SISTEMA DE IMAGNES DIGITALES SISTEMA DE RAYOS X DIAGNOS;E;BTS;47671
TWSC22010706NZDO;ANDICOLOR S A JUMBOS;LD;BTS;47672
TWSC22010744;SISTEMA DE RAYOS X DE DIAGNOSTICO;E;BTS;47673
TWSC22020127NZDO;ANDICOLOR S A SUBLIMATION PAPER;LD;BTS;47674
TWSC22020493NZDO;ANDICOLOR S A ROLLOS DE PAPEL PARA SUBLIMACION;LD;BTS;47675
TWSC22020798NZDO;ANDICOLOR S A SUBLIMATION PAPER;LD;BTS;47676
TWSC22030085;RAYOS X DIAGNOSTICO DIGITAL;E;BTS;47677
TWTPE0000164377;TAPAS Y CACEROLAS;E;BTS;47678
TXGBUN1187722V;PLANETA DIESEL SAS AUTOPARTES CBM 45500;E;BTS;47679
TXGBUN1189176V NAL;MAQUINA FORJDORA DE LAMINAS DE TEJAS;LD;BTS;47680
TXGBUN1189583V;AUTOPARTES;E;BTS;47681
TXGBUN1234211V;RADIADORES PARA CARRO;E;BTS;47682
TYBUE2010236;ALBENDAZOLE;E;BTS;47683
TYLOCHEM X 100ML;TYLOCHEM X 100ML BIOCHEM;ZF;U;47684
TYLOCHEM X 250ML;TYLOCHEM X 250ML BIOCHEM;ZF;U;47685
TYLOSINA 20 X 100 ML;TYLOSINA 20 X 100 ML KYROVET;NE;U;47686
TYLOSINA 20 X 50 ML;TYLOSINA 20 X 50 ML KYROVET;NE;U;47687
TYO19697604;AUTOPARTES;E;BTS;47688
TYO19701048;AUTOPARTES;E;BTS;47689
TYO205462419;ACCESORIOS PARA DATAFONOS;E;BTS;47690
TYO8188873;ABRASIVOS RECUBRIMIENTOS. HERRAMIENTAS Y ACCESORIOS PARA LIJADO;E;BTS;47691
TYO8193079;LA MUELA SAS INSTRUMENTOS Y APARATOS PARA ODONTOLOGIA;E;BTS;47692
TYO8193082;LA MUELA SAS INSTRUMENTOS Y APARATOS PARA ODONTOLOGIA;E;BTS;47693
TYO8194442;ABRASIVOS PARA LIJADO ACCESORIOS PARA LIJADO;E;BTS;47694
TYO8195712;LA MUELA SAS DENTAL INSTRUMENTS;E;BTS;47695
TYO8198507;LA MUELA SAS INSTRUMENTOS Y APARATOS PARA ODONTOLOGIA;E;BTS;47696
TYO8200453;LA MUELA SAS INSTRUMENTOS Y APARATOS PARA ODONTOLOGIA;E;BTS;47697
TZEFX231 - INTERNEXA;CINTA DE IMPRESI�N LAMINADA CON CAPAS DE PL�STICO Y PEL�CULA ADHESIVA ACR�LICA;E;U;47698
TZEFX241 - INTERNEXA;CINTA DE IMPRESI�N LAMINADA CON CAPAS DE PL�STICO Y PEL�CULA ADHESIVA ACR�LICA;E;U;47699
TZEFX251 - INTERNEXA;CINTA DE IMPRESION LAMINADA CON CAPAS DE PLASTICO Y PELICULA ADHESIVA ACRILICA;E;U;47700
TZEFX651 - INTERNEXA;CINTA DE IMPRESI�N LAMINADA CON CAPAS DE PL�STICO Y PEL�CULA ADHESIVA ACR�LICA;E;U;47701
U_GPS_L76L;MODULO GPS QUECTEL L76L L76-L-M33;E;U;47702
U_VEMT3700F;FOTOTRANSITOR SMD PLCC2;E;U;47703
U013708;HY CAR CRETA SU2B1;E;BTS;47704
U023474;CAJAS Y MOTORES DE VENTILACION;E;BTS;47705
U038281;U038281 CELULARES XCB DE COLOMBIA;E;BTS;47706
U045800;SCHLUMBERGER SURENCO - EQUIPOS DE CAMPO PETROLERO;E;BTS;47707
U054499;SURGICAL PRODUCTS;E;BTS;47708
U058093;IQOS;E;CTN;47709
U061042;PJOGGINGDRCOGT - FALABELLA DE COLOMBIA SA;E;BTS;47710
U067110;RELIANZ MINING SOLUTIONS SAS MACHINERY SPARE PARTS;E;BTS;47711
U067871;ADIDAS COLOMBIA LTDA CAMISETAS;E;BTS;47712
U068227;ADIDAS COLOMBIA LTDA CAMISETAS;E;BTS;47713
U068864;SMARTPHONE NOKIA;E;BTS;47714
U088973;ADIDAS COLOMBIA LTDA BULK SHIPMENT;E;BTS;47715
U096827;EQUIPOS PETROLEROS - WEATHERFORD COLOMBIA LIMITED;E;BTS;47716
U097906;TECNOFARMA MEDICAMENTOS;E;BTS;47717
U097988;TECNOFARMA MEDICAMENTOS;E;BTS;47718
U098023;TECNOFARMA MEDICAMENTOS;E;BTS;47719
U098051;TECNOFARMA MEDICAMENTOS;E;BTS;47720
U098095;TECNOFARMA MEDICAMENTOS;E;BTS;47721
U105518;ASPEN MEDICAMENTOS;E;BTS;47722
U109642;ROPA;E;BTS;47723
U113588;U113588 CELULARES XCB DE COLOMBIA;E;BTS;47724
U119962;U119962 BOTON PULSADOR. SE�ALES SONORAS YUNEX;E;BTS;47725
U122003;AUTOPARTES;E;BTS;47726
U131822;TELA-PERFORMANCE;E;BTS;47727
U132500;MODULO DE ADQUISION REMOTO;E;BTS;47728
U135875;IQOS;E;BTS;47729
U138597;ADIDAS COLOMBIA LTDA BULK SHIPEMNT;E;BTS;47730
U140897;U140897 CONTROLADOR DE TRAFICO YUNEX;E;BTS;47731
U141065;U141065 CONTROLADOR DE TRAFICO YUNEX;E;BTS;47732
U143688;ADIDAS COLOMBIA LTDA CAMISETAS;E;BTS;47733
U147589;CERAMICAS METALCERAMICAS PASTILLAS DE CERAMICA-EURODENT 10217;E;BTS;47734
U149351;PHARMACEUTICAL;E;BTS;47735
U149384;ELECTRILCAL CONNECTORS;E;BTS;47736
U158304;EQUIPOS;E;BTS;47737
U158681;DISPOSITIVOS DENTALES - REPRESENTACIONES EURODENT - 10295;E;BTS;47738
U161826;INSTRUMENTOS DE MEDICION INDUSTRIAL;E;BTS;47739
U163318;REPUESTOS;E;BTS;47740
U163469;REPUESTOS;E;BTS;47741
U163559;SUPLIMODA ROPA Y ACCESORIOS;E;BTS;47742
U165890;EQUIPOS PETROLEROS - WEATHERFORD COLOMBIA LIMITED;E;BTS;47743
U166491;GARMENTS - FALABELLA DE COLOMBIA SA;E;BTS;47744
U169201;SMARTPHONE NOKIA;E;BTS;47745
U169206;U169206 CELULARES XBC DE COLOMBIA;E;BTS;47746
U174526;AUTOPARTES;E;BTS;47747
U174589;MEDICAL DEVICES;E;BTS;47748
U178495;CARDS - THALES COLOMBIA;E;BTS;47749
U178802NZDO;ELANCO MEDICAMENTOS;LD;BTS;47750
U185086;PARTS AND SUPPLIES FOE MEDICAL LABORATORY;E;BTS;47751
U186288;AUTOPARTES;E;BTS;47752
U188225;REPUESTOS;E;BTS;47753
U188473;AUTOPARTES;E;BTS;47754
U190402;SMARTPHONE NOKIA;E;BTS;47755
U196732;ASPEN MEDICAMENTOS;E;BTS;47756
U196873;PINE OIL 150 (TERPINOL 900);E;BTS;47757
U199654;PELICULAS DE ARTE GRAFICO;E;BTS;47758
U201841;GARMENTS - FALABELLA DE COLOMBIA SA;E;BTS;47759
U207006;REPUESTOS PARA TRENES;E;BTS;47760
U207312;REPUESTOS;E;BTS;47761
U207322;REPUESTOS;E;BTS;47762
U208507;DETERGENT SOLUTION;E;BTS;47763
U209995;MEDICAL EQUIPMENTS - EQUITRONIC;E;BTS;47764
U211221;TRATAMIENTOS FACIALES - DISTRIBEAUTE;E;BTS;47765
U211295;FRAGANCIAS Y PROBADORES - DISTRIBEAUTE;E;BTS;47766
U211572;AUTOPARTES;E;CTN;47767
U213769;SMARTPHONES NOKIA;E;BTS;47768
U214106;ADIDAS BUSO Y PANTALON DE SUDADERA;E;BTS;47769
U215176;ADIDAS COLOMBIA LTDA BULK SHIPMENT;E;BTS;47770
U221151;EQUIPO MEDICO 1 CAJA 1 PALLET;E;BTS;47771
U221738;ADIDAS COLOMBIA LTDACAMISETAS;E;BTS;47772
U222220;CALZADO - FALABELLA DE COLOMBIA SA;E;BTS;47773
U223341;U223341 - ACCESORIO DE TELECOMUNICACIONES - ZTE CORPORATION SUCURSAL COLOMBIA;E;BTS;47774
U223347;U223347 - ACCESORIOS DE TELECOMUNICACIONES - ZTE CORPORATION SUCURSAL COLOMBIA;E;BTS;47775
U223350;U223350-PARTES DE TELECOMUNICACIONES-ZTE CORPORATION SUCURSAL COLOMBIA;E;BTS;47776
U223351;U223351-PARTES DE TELECOMUNICACIONES-ZTE CORPORATION SUCURSAL COLOMBIA;E;BTS;47777
U224607;EQUIPOS MEDICOS NEUROVIRTUAL;E;BTS;47778
U225173;U225173 CELULARES XCB DE COLOMBIA;E;BTS;47779
U225622;SMARTPHONE NOKIA;E;BTS;47780
U225768;CARDS - THALES COLOMBIA SA;E;BTS;47781
U228860;QUIRURGICOS INSTRUMENTACION MEDICA;E;BTS;47782
U229154;ADIDAS COLOMBIA LTDASEE ATTACHED FOLLOW ON PAGE;E;BTS;47783
U231760;CHARGER IQOS;E;BTS;47784
U232641NZDO;BA CIGARRILLOS;LD;BTS;47785
U232746;WHISKY;E;BTS;47786
U232873;INYECTORES DE USO VETERINARIO-BOEHRINGER;E;BTS;47787
U233235;SMART BATHEROOM SCALES;E;BTS;47788
U233537;SUMINISTROS MEDICOS;E;BTS;47789
U234514;MEDICAL ACCESSORIS;E;BTS;47790
U238509;U238509-PARTES DE TELECOMUNICACIONES-ZTE CORPORATION SUCURSAL COLOMBIA;E;BTS;47791
U242460;AUTOPARTES-DAIMLER;E;BTS;47792
U242784;EQUIPOS MEDICOS;E;BTS;47793
U243074;STERILIZATION CASSETTES FREIGHT PREPAID;E;BTS;47794
U243498;PANTIES.PIJAMAS DE DAMA;E;BTS;47795
U244023;EXTERMAX CREMA VAGINAL 40 GR - TUBO DE ALUMINIO VACIO;E;BTS;47796
U244691;EQUIPO DE TELECOMUNICACIONES;E;BTS;47797
U244709;GARMENTS- FALABELLA COLOMBIA;E;BTS;47798
U245098;AUTOPARTES PARA VEHICULOS;E;BTS;47799
U246952;SMARTPHONES NOKIA;E;BTS;47800
U255476;FLUVOXAMINA;E;BTS;47801
U255802;LOCALIZATION SYSTEM;E;BTS;47802
U257651;SMARTPHONES NOKIA;E;BTS;47803
U261558;AZUL DE METIILENO LOTE THB2101 EXP 09-2023 50000 QTY;E;BTS;47804
U261868;ROPA - FALABELLA DE COLOMBIA SA;E;BTS;47805
U263527;ASPEN MEDICAMENTOS;E;BTS;47806
U263657;ASPEN MEDICAMENTOS;E;BTS;47807
U263834;U263834 STYLOS OPTICOS LIMITADA MONTURA OFTALMICAS PARA JAGUAR CON ESTUCHE Y PA;E;BTS;47808
U265059;INTERNAL HARD DISK DRIV;E;BTS;47809
U265593;ROPA Y ACCESORIOS - FALABELLA DE COLOMBIA SA;E;BTS;47810
U266971;SMARTPHONES NOKIA;E;BTS;47811
U268511;SMARTPHONES NOKIA;E;BTS;47812
U271033;ADIDAS COLOMBIA LTDA BUSO DEPORTIVO;E;BTS;47813
U276244;AUTOPARTES PARA VEHICULOS;E;BTS;47814
U278128;CALZADO - MOCHILAS - CARTERAS;E;BTS;47815
U278341;CALZADO;E;BTS;47816
U278344;AUTO PARTES-DAIMLER;E;BTS;47817
U278985;SMARTPHONES NOKIA;E;BTS;47818
U279828;SCHLUMBERGER SURENCO SA-EQUIPO DE CAMPO PETROLERO;E;BTS;47819
U283185;SURGICAL NETWORKS AND NEEDLE INTROD;E;BTS;47820
U284533;MEDICAL  PRODUCTS;E;BTS;47821
U285132;PO TAPETES NUEVOS DE USO AUTOMOTRIZ;E;BTS;47822
U286935;SMARTPHONES NOKIA;E;BTS;47823
U290752;AUTOPARTES PARA VEHICULOS-DAIMLER;E;BTS;47824
U292243;TRAJE DE SEGURIDAD-PERFORMANCE;E;BTS;47825
U296180;TEJIDOS PLANOS;E;BTS;47826
U297602;ADIDAS COLOMBIA LTDA PANTALONETAS;E;BTS;47827
U299981;REACTIVOS. PARTES PARA EQUIPOS DE LABORATORIO MEDICO;E;BTS;47828
U303592;ADIDAS COLOMBIA LTDA MEDIAS;E;BTS;47829
U307203;BIOPAS MEDICAMENTOS;E;BTS;47830
U308988;MEDICAMENTOS;E;BTS;47831
U309167;FUENTE DE ALIMENTACI�N LED;E;BTS;47832
U309747;AUTOPARTES;E;BTS;47833
U309770;EQUIPO PETROLERO;E;BTS;47834
U314095;ASPEN MEDICAMENTOS;E;BTS;47835
U316545;EQUIPOS PETROLEROS - WEATHERFORD COLOMBIA LIMITED;E;BTS;47836
U318991;SOMBREROS BILLETERAS - FALABELLA DE COLOMBIA SA;E;BTS;47837
U321613;CEMENTOS FLUOR LIMPIADOR LAMPARAS DE FOTOCURADO-REPRESENTACIONES EURODENT-10460;E;BTS;47838
U321644;DISPOSITIVOS DENTALES - REPRESENTACIONES EURODENT - 10394;E;BTS;47839
U325545;AUTOPARTES;E;BTS;47840
U329487;PFIZER MEDICAMENTOS;E;BTS;47841
U330102;EQUIPOS PETROLEROS - WEATHERFORD COLOMBIA LIMITED;E;BTS;47842
U331315;PFIZER MEDICAMENTOS;E;BTS;47843
U338341;SCHLUMBERGER - EQUIPO DE CAMPO PETROLERO;E;BTS;47844
U338918;SOPORTE DE EMPALME FACT - NEC DE COLOMBIA - 10397;E;BTS;47845
U344393;U344393 CONTROLADOR DE TRAFICO YUNEX;E;BTS;47846
U345404;TARJETAS PROVISTAS DE CIRCUITOS INTEGRADOS-THALES-10412;E;BTS;47847
U345466;MEDICAL DEVICES;E;BTS;47848
U346324;AUTOPARTES;E;BTS;47849
U347357;ADIDAS COLOMBIA LTDA  CHAQUETAS;E;BTS;47850
U351740;ADIDAS COLOMBIA LTDA PRENDAS DE VESTIR;E;BTS;47851
U363897;SUMINISTROS MEDICOS;E;BTS;47852
U367514;EQUIPOS PETROLEROS - WEATHERFORD COLOMBIA LIMITED;E;BTS;47853
U367815;CALZADO - FALABELLA DE COLOMBIA SA;E;BTS;47854
U367835;SURENCO - OILFIELD EQUIPMENT;E;BTS;47855
U379206;GARMENTS;E;BTS;47856
U383311;MEDICAMENTOS PARA USO HUMANO;E;BTS;47857
U389052;FARMA DE COLOMBIA OC 4100007887 PRODUCTO FARMACEUTICO;E;BTS;47858
U389107;FARMA DE COLOMBIA OC 4100007705 PRODUCTO FARMACEUTICO;E;BTS;47859
U389163;FARMA DE COLOMBIA OC 4100007864 PRODUCTOS FARMACEUTICOS;E;BTS;47860
U389184;FARMA DE COLOMBIA OC 4100007861 PRODUCTO FARMACEUTICO;E;BTS;47861
U389198;FARMA DE COLOMBIA OC 4100007884 PRODUCTO FARMACEUTICO;E;BTS;47862
U393859;MATERIAL ELECTRICO Y/O ELECTRONICO;E;BTS;47863
U399594;CALZADO;E;BTS;47864
U403784;DISCO DURO INTERNO;E;BTS;47865
U411064;MEDICAMENTO DE USO HUMANO-BOEHRINGER;E;BTS;47866
U411409;CALZADO;E;BTS;47867
U413420;DIASPOSABLE MEDICAL DEVICES;E;BTS;47868
U416792;VASCULAR PROTHESES;E;BTS;47869
U417881;FARMA DE COLOMBIA MALTOFER ORAL;E;BTS;47870
U419587;FARMA DE COLOMBIA OC 4100008210 PANCREATINA;E;BTS;47871
U419809;AUTOPARTES;E;BTS;47872
U420030;FARMA DE COLOMBIAFEXOFENADINA;E;BTS;47873
U421583;FARMA DE COLOMBIA DOCUSATO SODICO;E;BTS;47874
U432116;ACCESORIOS PARA CARRO - AUTOTRAFFIC;E;BTS;47875
U433237;TARJETAS PROVISTAS DE CIRCUITOS INTEGRADOS-THALES-10434;E;BTS;47876
U433341;TARJETAS PROVISTAS DE CIRCUITOS INTEGRADOS-THALES-10412;E;BTS;47877
U440908;AUTOPARTES;E;BTS;47878
U441333;REACTIVOS. EQUIPOS. PARTES REPUESTOS Y SUMINISTROS PARA LABORATORIO M�DICO;E;BTS;47879
U445393;BA CIGARRILLOS;E;BTS;47880
U446873;PRODUCTOS DECORATIVOS - MORAI;E;BTS;47881
U450241;MEDICAMENTOS-GPC PHARMA;E;BTS;47882
U455857;ESPEJO RETROVISOR;E;BTS;47883
U456087;INSUMOS MEDICOS;E;BTS;47884
U458047;REPUESTOS PARA TRENES;E;BTS;47885
U459482;CALZADO FALABELLA DE COLOMBIA SA;E;CTN;47886
U459506;CALZADO - FALABELLA DE COLOMBIA;E;BTS;47887
U464828;BA CIGARRILLOS;E;BTS;47888
U468586;BA CIGARRILLOS;E;BTS;47889
U468902;ESPEJO RETROVISOR SPARK/BOTON DALLAS LOGO ARMADO;E;BTS;47890
U469654;PRENDAS -PERFORMANCE;E;BTS;47891
U469733;AUTOPARTES;E;BTS;47892
U472837;FARMA DE COLOMBIA OC 4100007880 FREIGHT COLLECT;E;BTS;47893
U477324;FRAGANCIAS - DISTRIBEAUTE;E;BTS;47894
U479303;CARDS - THALES COLOMBIA;E;BTS;47895
U479346;TARJETAS PROVISTAS DE CIRCUITOS-THALES COLOMBIA SA-10563;E;BTS;47896
U481352;GARMENTS;E;BTS;47897
U487341;ROPA - ACCESORIOS - BOLSO - FALABELLA DE COLOMBIA SA;E;BTS;47898
U488899;BA CIGARRILLOS;E;BTS;47899
U488900;BA CIGARRILLOS;E;BTS;47900
U488901;BA CIGARRILLOS;E;BTS;47901
U489383;CELULAR NOKIA;E;BTS;47902
U499492;LIMPIABRISAS PARA SISTEMA  AUTOMOTRIS;E;BTS;47903
U499940;MARTILLO SIERRA CASRROSIERRA-ACTION;E;BTS;47904
U500292;CALZADO - FALABELLA DE COLOMBIA;E;BTS;47905
U500294;ROPA-FALABELLA DE COLOMBIA SA;E;BTS;47906
U501060;CHARGER IQOS 3 DUO;E;BTS;47907
U508897;AUTOPARTES;E;BTS;47908
U509325;VELAS - FALABELLA DE COLOMBIA SA;E;BTS;47909
U509391;KITCHEN AND DINING ROOM;E;BTS;47910
U509638;ENTRE SUELA LISA;E;BTS;47911
U509825NZDO;ELANCO MEDICAMENTOS VETERINARIOS;LD;U;47912
U510380;GARMENTS - FALABELLA DE COLOMBIA SA;E;BTS;47913
U513441;FABRICS DYED POLYESTER-TEXSAL-10564;E;BTS;47914
U515286;MEDICAL SUPPLIES;E;BTS;47915
U515526;FARMA DE COLOMBIA CLORTALIDONA MICRONIZADA;E;BTS;47916
U515896;PIEZAS DE REPUESTO DIMS 210X109X117 CMX1;E;BTS;47917
U516208;SENSORES E INSTRUMENTOS DE MEDICION;E;BTS;47918
U516208NZDO;SENSORES E INSTRUMENTOS DE MEDICION;LD;BTS;47919
U517462;BA CIGARRILLOS;E;BTS;47920
U520634;REPUESTOS PARA VEHICULOS;E;BTS;47921
U521083;AUTOPARTES;E;BTS;47922
U521198;U521198 MOLDE DE ACERO DURMAN;E;BTS;47923
U530815;TELA-PERFORMANCE;E;BTS;47924
U53119531120;FUNGICIDA AMISTAR-SYNGENTA;E;BTS;47925
U535124NZDO;BA CIGARRILLOS;LD;BTS;47926
U535129NZDO;BA CIGARRILLOS;LD;BTS;47927
U537269;REPUESTOS TRENES;E;BTS;47928
U538200;SCHLUMBERGER - EQUIPO DE CAMPO PETROLERO;E;BTS;47929
U540019;ADIDAS COLOMBIA LTDA  PANTALONETAS;E;BTS;47930
U541779;BIOPAS MEDICAMENTOS;E;BTS;47931
U542486;AUTOPARTES;E;BTS;47932
U544309;BA CIGARRILLOS;E;BTS;47933
U544314;BA CIGARRILLOS;E;BTS;47934
U546138;SCHLUMBERGER - EQUIPO DE CAMPO PETROLERO;E;BTS;47935
U546569;CALZADO;E;BTS;47936
U546584;AUTOPARTES;E;BTS;47937
